Tracer: (2) 18F-			Batch no: 001			Date: 2000-01-01
Site name: Secret Research Facility!

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
13:12:12 	165	812	5.0	34.6	39.5	432.9	45.4	3.1	40.1	2.7	1.34E-05	457.5	4.9	6.4	34.7	0.1	55.0	23.3	16.0	0.0	54.0	60.1	14.3	0.0	2
13:12:15 	164	814	5.0	34.6	39.5	432.9	45.7	3.0	40.0	2.7	1.33E-05	457.0	4.9	6.2	34.7	0.1	52.8	23.3	15.9	0.0	54.0	60.1	14.2	0.0	2
13:12:18 	164	814	5.0	34.6	39.6	432.9	45.7	3.1	40.0	2.7	1.33E-05	457.5	5.1	6.1	34.7	0.0	55.7	23.3	16.0	0.0	54.0	60.1	14.3	0.0	2
13:12:22 	164	814	5.0	34.5	39.5	432.9	45.6	3.1	40.0	2.7	1.33E-05	457.0	4.9	6.0	34.7	0.1	54.0	23.6	16.1	0.0	54.0	60.1	14.4	0.0	2
13:12:25 	164	812	5.0	34.6	39.5	432.9	46.0	3.1	40.0	2.7	1.33E-05	456.5	4.9	6.3	34.7	0.1	56.5	23.4	16.0	0.0	54.0	60.1	14.2	0.0	2
13:12:28 	164	812	5.0	34.7	39.5	432.9	45.9	3.1	39.8	2.7	1.34E-05	458.4	4.8	5.9	34.7	0.1	53.5	23.3	16.0	0.0	54.0	60.1	14.3	0.0	2
13:12:31 	165	814	5.0	34.6	39.5	432.9	45.7	3.1	39.7	2.7	1.33E-05	457.5	4.9	6.1	34.7	0.0	55.6	23.6	16.0	0.0	54.0	60.1	14.3	0.0	2
13:12:34 	165	812	5.0	34.6	39.6	432.9	45.6	3.2	40.0	2.7	1.35E-05	457.0	4.9	5.9	34.7	0.1	52.0	23.7	15.9	0.0	54.0	60.1	14.3	0.0	2
13:12:37 	165	814	5.0	34.5	39.4	432.9	46.0	3.1	40.1	2.7	1.33E-05	457.5	4.9	6.1	34.7	0.1	55.5	23.7	15.9	0.0	54.0	60.1	14.3	0.0	2
13:12:40 	165	812	5.0	34.6	39.6	432.9	45.8	3.1	40.0	2.7	1.34E-05	457.5	4.9	6.1	34.7	0.1	55.7	23.4	15.9	0.0	54.0	60.1	14.3	0.0	2
13:12:43 	163	815	5.0	34.6	39.5	432.9	45.7	3.1	39.9	2.7	1.33E-05	457.5	4.9	6.0	34.7	0.1	53.0	23.7	16.0	0.0	54.0	60.1	14.3	0.0	2
13:12:46 	165	814	5.0	34.6	39.5	432.9	45.8	3.1	39.8	2.7	1.35E-05	457.0	4.9	6.0	34.7	0.1	57.5	23.6	15.9	0.0	54.0	60.1	14.3	0.0	2
13:12:50 	165	814	5.0	34.6	39.6	432.9	45.6	3.1	39.8	2.7	1.34E-05	457.5	4.9	5.8	34.7	0.1	54.7	23.4	16.1	0.0	54.0	60.1	14.4	0.0	2
13:12:53 	165	814	5.0	34.5	39.4	432.9	45.7	3.1	39.7	2.7	1.33E-05	458.0	4.9	6.1	34.7	0.1	51.0	23.6	16.4	0.0	54.0	60.1	14.3	0.0	2
13:12:56 	165	814	5.0	34.6	39.5	432.9	45.8	3.1	40.1	2.7	1.33E-05	458.0	4.9	5.9	34.7	0.0	56.5	23.4	16.1	0.0	54.0	60.1	14.3	0.0	2
13:12:59 	165	814	5.0	34.6	39.4	432.9	45.8	3.0	40.0	2.6	1.33E-05	458.0	4.9	5.8	34.7	0.1	55.5	23.3	16.1	0.0	54.0	60.1	14.4	0.0	2
13:13:02 	165	814	5.0	34.5	39.4	432.9	45.7	3.1	39.9	2.7	1.33E-05	457.5	4.9	6.8	34.7	0.1	55.0	23.0	16.4	0.0	54.0	60.1	14.2	0.0	2
13:13:05 	164	812	5.0	34.6	39.5	432.9	45.8	3.1	40.0	2.7	1.33E-05	457.5	4.9	6.5	34.7	0.1	56.0	23.3	16.5	0.0	54.0	60.1	14.3	0.0	2
13:13:08 	165	814	5.0	34.7	39.5	432.9	45.9	3.1	40.0	2.7	1.33E-05	458.0	4.8	6.7	34.7	0.1	54.2	23.4	16.4	0.0	54.0	60.1	14.2	0.0	2
13:13:11 	165	814	5.0	34.6	39.5	432.9	45.9	3.1	39.9	2.6	1.33E-05	457.0	4.9	6.5	34.7	0.1	56.0	23.3	16.4	0.0	54.0	60.1	14.2	0.0	2
13:13:14 	165	814	5.0	34.5	39.4	432.9	45.4	3.1	39.7	2.7	1.35E-05	458.0	4.9	6.4	34.7	0.1	52.8	23.4	16.4	0.0	54.0	60.1	14.3	0.0	2
13:13:17 	164	814	5.0	34.6	39.5	432.9	45.8	3.1	39.9	2.7	1.34E-05	458.0	4.9	6.3	34.7	0.1	56.1	23.3	16.4	0.0	54.0	60.1	14.2	0.0	2
13:13:21 	165	812	5.0	34.6	39.2	432.9	45.6	2.8	40.1	2.6	1.35E-05	458.0	4.7	4.8	34.7	0.0	56.0	22.5	15.9	0.0	54.0	60.1	14.4	0.0	2
13:13:24 	164	814	5.0	34.7	39.9	432.9	45.6	3.7	39.4	2.4	1.33E-05	456.5	5.2	7.1	34.7	0.1	54.0	24.6	15.4	0.0	54.0	60.1	14.2	0.0	2
13:13:27 	165	811	5.0	34.6	39.5	432.9	46.2	3.0	40.4	2.7	1.33E-05	457.5	4.9	3.9	34.7	0.1	55.0	23.4	16.1	0.0	54.0	60.1	14.6	0.0	2
13:13:30 	164	814	5.0	34.6	39.5	432.9	45.4	3.0	40.0	2.7	1.33E-05	458.0	4.9	4.0	34.7	0.0	52.5	23.7	16.0	0.0	54.0	60.1	14.5	0.0	2
13:13:33 	164	812	5.0	34.7	39.5	432.9	45.4	3.0	40.0	2.7	1.34E-05	458.4	4.8	3.9	34.7	0.1	56.5	23.8	15.9	0.0	54.0	60.1	14.6	0.0	2
13:13:36 	164	814	5.0	34.5	39.4	432.9	45.8	3.0	39.9	2.7	1.33E-05	458.0	4.9	4.0	34.7	0.1	54.0	23.9	15.8	0.0	54.0	60.1	14.6	0.0	2
13:13:39 	164	814	5.0	34.6	39.4	432.9	45.7	3.1	40.0	2.6	1.33E-05	457.5	4.8	4.0	34.7	0.1	56.0	23.9	15.6	0.0	54.0	60.1	14.6	0.0	2
13:13:42 	164	814	5.0	34.6	39.5	432.9	45.9	3.1	39.8	2.6	1.34E-05	458.0	4.9	3.8	34.7	0.1	54.7	24.3	15.5	0.0	54.0	60.1	14.7	0.0	2
13:13:46 	165	812	5.0	34.6	39.5	432.9	45.7	3.1	40.0	2.7	1.33E-05	458.4	4.9	3.8	34.7	0.1	52.0	24.2	15.4	0.0	54.0	60.1	14.6	0.0	2
13:13:49 	60	0	0.3	34.6	39.5	432.9	0.0	0.0	0.0	0.0	1.15E-05	450.6	4.9	4.7	34.7	0.0	56.0	24.2	15.4	0.0	54.0	60.1	13.7	0.1	2
13:13:52 	0	0	-0.2	34.6	39.5	432.9	0.0	0.0	0.0	0.0	3.26E-06	455.0	4.9	20.1	34.7	0.0	48.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:13:55 	0	0	-0.1	17.3	19.7	432.9	0.0	0.0	0.0	0.0	1.60E-06	457.0	2.4	20.2	34.7	0.0	48.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:13:58 	0	0	-0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	9.60E-07	457.0	0.0	20.5	34.7	0.0	48.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:01 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	6.63E-07	66.8	0.0	20.1	34.7	0.0	48.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:14:04 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	4.87E-07	68.3	0.0	20.1	34.7	0.0	48.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:07 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	3.87E-07	68.3	0.0	20.3	34.7	0.0	48.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:10 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	3.23E-07	68.8	0.0	20.3	34.7	0.0	48.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:13 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.84E-07	68.3	0.0	20.5	34.7	0.0	48.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:14:17 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.62E-07	68.3	0.0	20.3	34.7	0.0	47.6	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:20 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.33E-07	67.8	0.0	20.5	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:23 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.15E-07	68.3	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:26 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.03E-07	68.3	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:29 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.94E-07	67.8	0.0	20.0	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:32 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.88E-07	67.8	0.0	20.5	34.7	0.0	47.7	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:14:35 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.82E-07	67.8	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:38 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.78E-07	67.8	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:14:41 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.74E-07	67.3	0.0	20.4	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:14:44 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.69E-07	66.4	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:47 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.68E-07	65.4	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:51 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.65E-07	64.9	0.0	20.5	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:54 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.63E-07	64.4	0.0	20.5	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:14:57 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.61E-07	63.4	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:00 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.60E-07	62.9	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:03 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.57E-07	62.0	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:06 	0	0	-0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.56E-07	61.5	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:09 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.56E-07	61.0	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:12 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.54E-07	60.5	0.0	20.5	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:15 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.53E-07	61.0	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:18 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.51E-07	61.0	0.0	20.5	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:22 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.51E-07	61.0	0.0	20.1	34.7	0.0	47.0	25.3	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:25 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.50E-07	61.0	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:28 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.50E-07	60.0	0.0	20.6	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:31 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.49E-07	61.0	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:34 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.50E-07	61.0	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:37 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	2.95E-07	61.0	0.0	20.2	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:40 	0	0	-0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.51E-07	60.0	0.0	20.1	34.7	0.0	47.0	25.3	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:43 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.47E-07	60.0	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:46 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.49E-07	61.0	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:50 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.49E-07	60.0	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:53 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.47E-07	61.0	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:15:56 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.46E-07	60.5	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:15:59 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.46E-07	60.5	0.0	20.2	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:16:02 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.44E-07	62.0	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:16:05 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.46E-07	63.4	0.0	20.2	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:16:08 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.44E-07	62.9	0.0	20.4	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:16:11 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.44E-07	63.9	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:16:14 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.44E-07	63.9	0.0	20.2	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:16:17 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.43E-07	63.9	0.0	20.1	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
13:16:21 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.43E-07	63.4	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:16:24 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.44E-07	63.4	0.0	20.3	34.7	0.0	47.0	25.2	29.5	0.0	54.0	60.1	0.0	0.0	2
13:16:27 	0	0	0.0	0.0	0.0	432.9	0.0	0.0	0.0	0.0	1.43E-07	63.9	0.0	20.3	34.7	0.0	47.0	25.2	29.4	0.0	54.0	60.1	0.0	0.0	2
